Txhash,Blockno,UnixTimestamp,DateTime (UTC),From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $2776.40333449551/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method
0x16b8f741ef9def4705da27a84899bff2cceb07807e6d04ece3bc51707ff1c6b2,17422580,1686068783,2023-06-06 16:26:23,0x000000b1684f1a6961e759c9d50fab7f33f036f2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,1,0,2776.403334,0.004057780966,11.2660366,1886.16,,,Execute
0x9ef267a62ca478036e1d094c941d37a6a793dc4c5b0082a50074f37a82a1a157,17422580,1686068783,2023-06-06 16:26:23,0xb0e83c0de83cb1c914f5a3c87457ff9bfa541f19,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.0113813535,31.59922781,1886.16,,,Execute
0x045216fb83ba36f0e75775f87db1a0cf0f0b024b24ddb7ae3e9dcf21b75df38e,17422580,1686068783,2023-06-06 16:26:23,0x8e961eb62b866f71f446baab145063774004cdb9,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.006807191214,18.89950838,1886.16,,,Execute
0xd156fc23e09315fbb1c473aca2e2c4a63b9f2ee2c2cece17aadc8b8b0cca2b01,17422580,1686068783,2023-06-06 16:26:23,0x41b21dbd58b06cb789f610a6bd61830150dd1512,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.25,0,694.1008336,0.005991096258,16.63369963,1886.16,,,Execute
0x7ee6607832dfbcdb55038537c1b87f16f46ce88963f5fc8999a7679b47c7a3e9,17422580,1686068783,2023-06-06 16:26:23,0x5bce48363a8e6cffef391b7b940faf2394e8930d,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.175,0,485.8705835,0.00400088761,11.1080777,1886.16,,,Execute
0x50aa8f077b2eb0b7ca83580b24450b5f6d0f915ddb745e274f70ec7c361c0921,17422580,1686068783,2023-06-06 16:26:23,0x2849be20f3b4cab6ff93175aa8b65c2ec1b651af,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.1,0,277.6403334,0.006320950665,17.5495085,1886.16,,,Execute
0x47f126b2b1951eb2fbaf60028147bb15406c893ce31bc5edd59c23b1bd4dd880,17422580,1686068783,2023-06-06 16:26:23,0x94c810efd7070b7b0afffd290966421b898fb211,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.01828525057,0,50.76723066,0.007193515453,19.97210029,1886.16,,,Execute
0xd3c156f9006d0f519116757dafcb52533a2e7aca76447ffee176131e705a755e,17422581,1686068795,2023-06-06 16:26:35,0xa25d040b7cc9390044994e5e209b89891b786ff8,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,1,0,2776.403334,0.003932660089,10.91865058,1886.16,,,Execute
0x694d202cf1c82687267eb2bb21366e1b248a13118aa7768d16515611672e8860,17422581,1686068795,2023-06-06 16:26:35,0xda5490d930ebd1100cc85c4d038e5b97679fdd3d,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,3,0,8329.210003,0.004614974358,12.8130302,1886.16,,,Execute
0x7b22180db3d97f5c1f4f4eda6e77cba5549e4343d8fd78418d787c14079467b1,17422581,1686068795,2023-06-06 16:26:35,0x5cf1dd36ac38059f017a4fb9efb7f8f009a29e10,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.01357920322,37.70134509,1886.16,,,Execute
0x68afa9382a8bde519e4aa31c390ba8fcf4f67e34ece41c37fbab3433803fe785,17422581,1686068795,2023-06-06 16:26:35,0x8be1f4eebde81c6a59ba07754367d8a84676da71,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.2,0,555.2806669,0.003914924251,10.86940875,1886.16,,,Execute
0x6de01122bacf9ec581009e6763e85d76d7ede135882b70507b51790451dcb89f,17422581,1686068795,2023-06-06 16:26:35,0x7e5058fd14bdad3477154e0d9c0700e3af552789,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.27,0,749.6289003,0.004526526572,12.56746347,1886.16,,,Execute
0x0001d0b07a6788b27d8c4007ae08684ec6ddf5cc2fdd99c5286980ce22b736e3,17422581,1686068795,2023-06-06 16:26:35,0x628d0dd70117ad6f98f1619d45449d566d0e6a18,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005493397029,15.25188583,1886.16,,,Execute
0x8b51bacad6fd42f30bc46c61e62c0738a362f43a63efd8ed35179409b933ccfd,17422581,1686068795,2023-06-06 16:26:35,0x6187d32873e59bee6c7e8c3709f7548ef89b78d8,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005824459386,16.17104846,1886.16,,,Execute
0x0cbf108b6b582b153d0b245ec0f241b632bba8f2c4b8cc7550cc9852b466a4bd,17422581,1686068795,2023-06-06 16:26:35,0xd850f0cbb36c5a3411e88c39b4946fe9dac1405b,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005276943709,14.65092411,1886.16,,,Execute
0x874b6caa40707983150560fb246846ed292761299ae16d71f82b35fa342faf80,17422581,1686068795,2023-06-06 16:26:35,0xf9118e72051c446eef443c07ab28cc01d06b0cd0,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,3.2,0,8884.49067,0.004214491574,11.70112846,1886.16,Error(0),execution reverted,Execute
0xa379c42ad1be76770f534dbd740fdc7a919ae7e537ce9f60891ed62f871991bc,17422582,1686068807,2023-06-06 16:26:47,0xf608528b5455f9bc0909c458c0ad9afb57e928d9,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.00613916315,17.04479304,1886.16,,,Execute
0xdb8f8213562518f829c93d5369f4f37d7cead44073289f8397a4033842a104c1,17422582,1686068807,2023-06-06 16:26:47,0xac08eeb1853ca05810c0843b722f1ad6d64270a5,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.3059,0,849.30178,0.005659224994,15.71229114,1886.16,,,Execute
0x9c7c82477f130156231f4822e45585221f79e1935285355547e8d7dc5933582f,17422582,1686068807,2023-06-06 16:26:47,0xf2a284c65faa486b219c24c70bd4724e2a8c71d2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.1,0,277.6403334,0.0037659657,10.45583973,1886.16,,,Execute
0x9582b7141b6405f543fdec645209a682378a0869ad17b248ee07886dc4f3a428,17422582,1686068807,2023-06-06 16:26:47,0x0a0dd901b96bcb063dc780338d116b52463989f4,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.006778696576,18.82039578,1886.16,,,Execute
0xe65fce8f7d3f71e1c99561db4e145d4e9ba12124a0f3792aeacef3821f1f716c,17422582,1686068807,2023-06-06 16:26:47,0xc667de7dfc660302bc456a1ff5713ddbf6de127f,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.1,0,277.6403334,0.003988442032,11.07352376,1886.16,,,Execute
0xf64d73786c93101bf1c50e2e2a7882478bcd02b93b0587bc95311270060d12a6,17422582,1686068807,2023-06-06 16:26:47,0x203528bcb5220f3f1d6aad9af7ea5700b3e062dc,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.114,0,316.5099801,0.005507766695,15.29178182,1886.16,,,Execute
0x5129b4c5542ee05041e6103c666f065d8fb2d9c26e5eebf9e0683458a6e99009,17422582,1686068807,2023-06-06 16:26:47,0xf9118e72051c446eef443c07ab28cc01d06b0cd0,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,3.2,0,8884.49067,0.004519526349,12.54802803,1886.16,Error(0),execution reverted,Execute
0xc32b5351d2d04cbd5157a12eb8502dcc7d5551f5dfd39e0050c44df0be96c454,17422582,1686068807,2023-06-06 16:26:47,0x4af10f777324180c0f322c9f7c36996daf083770,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,1,0,2776.403334,0.004796345985,13.31659098,1886.16,Error(0),execution reverted,Execute
0xfc19b75ae654e6ae63a4c55c38c1c19957aff1c7f6b80696655eb3d9a8146e0f,17422582,1686068807,2023-06-06 16:26:47,0xef2416284ccf14b78a29d04492ad111e35708f8e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.055,0,152.7021834,0.00656946694,18.23948992,1886.16,Error(0),execution reverted,Execute
0x63cc2e76e08570f7b2d0416ca3ee70c451df8ffd1b225af62eb6cabe7480a28e,17422582,1686068807,2023-06-06 16:26:47,0x2b23612e4308ed478dc61ce3682aea7a36929648,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.11,0,305.4043668,0.005107848437,14.18144743,1886.16,Error(0),execution reverted,Execute
0x961dcfd3a5f9db894da2eb38a08eba133b7c2c25404d5090127b69cacc00caed,17422582,1686068807,2023-06-06 16:26:47,0x91296a56918111c55d92a0bce60c5ec7e61ec8ec,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,2.283762492,0,6340.645799,0.004758516336,13.21156062,1886.16,,,Execute
0xea37807ce3c9f770fb3f82aba56ff0926be0458c2b729e46ae2972086c255bed,17422582,1686068807,2023-06-06 16:26:47,0xc761959f50953c654ddf7583d2acad8f38dc97ed,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.004922388417,13.66653562,1886.16,,,Execute
0x734e1d69f8fe2e0852876c31c06d64bde4f16bdc0cc1aeec9de7a78433bc3ac1,17422582,1686068807,2023-06-06 16:26:47,0xc57c137fc1bc21fadac98537e2fd02a51d4069c5,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.008943768003,24.83150731,1886.16,,,Execute
0xedcf32033d6c2425df575a523163d9838a60ad56d09696220103ebd406cb94ec,17422582,1686068807,2023-06-06 16:26:47,0xbeebcda5a3b321787caf342ffed6a458f29e6f15,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.002620532146,7.275654187,1886.16,Error(0),execution reverted,Execute
0xe4c4af1023120fd36d0f11c43c400490cced7a01979807927825e2215db21ef6,17422582,1686068807,2023-06-06 16:26:47,0x0c933af86624aaf7515d027cd7fca72740a2f1f5,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.342,0,949.5299404,0.004256004613,11.8163854,1886.16,,,Execute
0x946e0f095a7b22444e6f7b8b9423055e0146a80f502de2d38214701be6356617,17422582,1686068807,2023-06-06 16:26:47,0x193cd3a052d6adfe59094406b3dc8e200988534c,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005991329757,16.63434792,1886.16,,,Execute
0x89b91b6387e39bf3b959371757bd38920c0f19a13e161a8d749b3d278a79ed52,17422583,1686068819,2023-06-06 16:26:59,0xd965d3ca4431c93fa7dd88a8261bd557ba0a8d50,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.23,0,638.5727669,0.004067448,11.29287619,1886.16,,,Execute
0x4849531a0b4e14afbbc9373a5b2e16f5125244017487789b5949ec5c91212255,17422583,1686068819,2023-06-06 16:26:59,0x70e71c4bce63e965ad1747107d4cc9d5b5890a37,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.5704882567,0,1583.905498,0.005039405254,13.99142155,1886.16,,,Execute
0x276051b536338a38e315b64dcc94ddb712631c001227ba6549befc6ae63321af,17422583,1686068819,2023-06-06 16:26:59,0xcdc4b179e2aae1fbf0aa0409cf56a29c3dee086d,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.05,0,138.8201667,0.004516292346,12.53904913,1886.16,,,Execute
0x83225a56613a25554ad2f6e01abc3b83639353a72b08e6822833d674b17832df,17422583,1686068819,2023-06-06 16:26:59,0x47c6f34b2fb3849ae7582240ce91b8f40e8b3a36,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.5,0,1388.201667,0.004517101023,12.54129434,1886.16,,,Execute
0x926e36f849bca36682b8f48a71ea4ffed2bdeab04a5c5800cf945b2fe175860b,17422583,1686068819,2023-06-06 16:26:59,0x5b6d243e3296910328c9d41c8fb9737a7fdcb4b8,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.1,0,277.6403334,0.004517101023,12.54129434,1886.16,,,Execute
0x2f26f0b4d18d27b50adbc457fc93e72b98c8422fbc89e1704377334b783fe33b,17422583,1686068819,2023-06-06 16:26:59,0x13319b732626d9750d138789183528c174fc205d,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.015,0,41.64605002,0.006385008377,17.72735855,1886.16,,,Execute
0xb81bb7bd59a3301b373aacd1a78e3a3d7aee6d3bcb9ab52b10c5c5e548edc804,17422583,1686068819,2023-06-06 16:26:59,0x8b119c712b2963060031f28d38273add363625c4,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.1,0,277.6403334,0.003875285048,10.75935433,1886.16,,,Execute
0x2e52fa4573206529acf69cd5cefc12ac2fa0d2cea04f72e65468506fdcf79a6d,17422583,1686068819,2023-06-06 16:26:59,0x379e998240fba45fee5e45431aba6164c9283ae3,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.1438504711,0,399.3869277,0.002490219613,6.913854037,1886.16,Error(0),execution reverted,Execute
0x1e2a39f240374a4c19ed176e0fdc7649d0b146d5ba19f76ead26514b90d4dab1,17422583,1686068819,2023-06-06 16:26:59,0x0c2cada3a7da14061999029051c4c9e861a8a098,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.008369200025,23.23627486,1886.16,,,Execute
0xeb8f694885c6594cb8b0b8f3bcc085e4e3092916f0c32d0e2eaa64cbf43bda7e,17422583,1686068819,2023-06-06 16:26:59,0xbf2875dbd64faebd71bf2f968cad4848d1da247e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.03,0,83.29210003,0.005086679161,14.12267298,1886.16,Error(0),execution reverted,Execute
0x32e74ea87ae7ff02db53f6ee03e7dc1ecff56f80552a5f0a0fdeb34780d37e1f,17422583,1686068819,2023-06-06 16:26:59,0x77880828ddeee077a53082821d07999d2df92bf2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.055,0,152.7021834,0.003781238684,10.49824369,1886.16,,,Execute
0xa508d5745b195d623645796c8d673171ac62e688106a3ccf2ac13a4dec97a5f7,17422583,1686068819,2023-06-06 16:26:59,0xb7f0cafaaa03e86c966d64ce4f10897566007b3e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.007433493393,20.63837584,1886.16,,,Execute
0xcee77a7af2dcc31af2a17f9946b9ab5a521272a59210d9d118bf02f002a9857f,17422583,1686068819,2023-06-06 16:26:59,0x03606847fbb649cbfe0d2c49f23985ffcbea07a4,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.095,0,263.7583168,0.004229279415,11.74218547,1886.16,,,Execute
0xdd7f2f6c688d1a1f2a3bcb53841134cbe75aa1e265d7aac4923a01fb71370583,17422584,1686068831,2023-06-06 16:27:11,0xf6518ad7786cfcf8238a225e83b1f3a3065d729d,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.5,0,1388.201667,0.012184875,33.83012758,1886.16,,,Execute
0xb0fe48e9326cb60e18741d290234b81bbf612626fa1cda2529303332998947a0,17422584,1686068831,2023-06-06 16:27:11,0xb7734c9203b2e7607bc57cced8f87cbea076915b,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.1331448451,0,369.663792,0.0040536279,11.25450602,1886.16,,,Execute
0x52f1652046e1208d8bfc6ae0792cfcce4c251e84fb2825c45f2deb342e14854b,17422584,1686068831,2023-06-06 16:27:11,0x0bbfd35e4fc71eb6a6b0aa4c2aeb730c9d208241,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005978871114,16.5997577,1886.16,,,Execute
0x90aecb514f1b2336cfd4e14dce7f7b31d8ae05d685afa4918c5aafa01d80ab83,17422584,1686068831,2023-06-06 16:27:11,0xa3b8db1e30859e0c53bb180106342a7a516c2415,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005579144956,15.48995666,1886.16,,,Execute
0x7527c7009cfa38545558c13b1db6520f72039d5a79caeefe1d205048ca068497,17422584,1686068831,2023-06-06 16:27:11,0xe0fa15c73731904fc552095516af45150e2e3573,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.1,0,277.6403334,0.003593211123,9.976203344,1886.16,,,Execute
0x3b2bf5478b146839d9bb13b0917de0d57427f5481263cd46cdfb8a29532f8f71,17422584,1686068831,2023-06-06 16:27:11,0x3d870171a7d0f12e9412e95877aef656a4cf9bf1,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.04781094188,0,132.7424585,0.005487692701,15.23604831,1886.16,,,Execute
0x536f5a35a1c95105a4edfb1fc68d6e577fb2fa55f24b9da374d1dcbf2c33a457,17422584,1686068831,2023-06-06 16:27:11,0xd99525f58b1cf404fb4af564bdd3f33cb0717fee,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.25,0,694.1008336,0.005902791852,16.38853098,1886.16,,,Execute
0xfd576a5641ee620741f534f76bd4915bb127c2025cd40986cd19a6b3871eabad,17422584,1686068831,2023-06-06 16:27:11,0x94517812998ece6f9fe268dd7ab4cdade69de0cc,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.5,0,1388.201667,0.004676059234,12.98262645,1886.16,,,Execute
0xa24ae45aae250be73b568135c1f65dc5ae8c2eab3480d83ca4a82083342892ae,17422584,1686068831,2023-06-06 16:27:11,0x2311e875d5536c37a4777aa099bd4c71a0c05a23,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.1,0,277.6403334,0.005361075237,14.88450716,1886.16,,,Execute
0x4a8a36eea8b4d62f18e0811fda7263d6ffebb151e039577dfbb60fa0e7a04dc1,17422584,1686068831,2023-06-06 16:27:11,0x4db418f94d0875d195ed2a15b73664b619b0b142,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.1330292563,0,369.3428709,0.005123068761,14.22370519,1886.16,,,Execute
0xb787841a356a5f4e73594bf62a90a58e5ea90089b9ebfdef7f1451409c00042c,17422584,1686068831,2023-06-06 16:27:11,0xfc36844a577b890dcaab08c06d3ddf362e419c75,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.01539617866,0,42.74600177,0.004209824201,11.68816995,1886.16,,,Execute
0x9c9d20bbbcdd557a6e917017dd09b5e6693f786b8a290cd9af740755bf29cdad,17422584,1686068831,2023-06-06 16:27:11,0x4d5576bada7b776263395c708bc60eeb86a30c23,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005897789431,16.37464224,1886.16,,,Execute
0x3beac0f0f855ded032a5f039aec19b8068b8741a11f13e10f7ffe379d92f4afe,17422585,1686068843,2023-06-06 16:27:23,0xf9118e72051c446eef443c07ab28cc01d06b0cd0,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,3.2,0,8884.49067,0.003210386521,8.913327842,1886.16,,,Execute
0xc91c0e83bd842c5ecc1041a36167f062c05b759db5172d1c224ecbed3699e487,17422585,1686068843,2023-06-06 16:27:23,0x4364be9c5dab11f8cca5914f5ebc8434f0d8cc8b,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.35,0,971.7411671,0.004383298254,12.16980389,1886.16,,,Execute
0x7d160fbcc1670dc3175f198240a79c67edc7c54a6bc4f1393b5febd9bc47b218,17422585,1686068843,2023-06-06 16:27:23,0x7ab701d4abaea80d869f5ba6ad22931fee613fc8,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.0060926691,16.91570681,1886.16,,,Execute
0xd2ee18d0068adb781c645bc9a01cd5911a3be6c114b18d73bfb52c90942bbf34,17422585,1686068843,2023-06-06 16:27:23,0x322d83f088f2a9b609d99b6933f15f70c21e882d,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.03,0,83.29210003,0.0052195542,14.49158769,1886.16,Error(0),execution reverted,Execute
0x1228341012a505db2fdd43bc095c220573b1f805335f1a6da95e8e97e23fd3e7,17422585,1686068843,2023-06-06 16:27:23,0x38a3b1befa8585c13c5c18257a23d361789acd5c,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005188838971,14.40630982,1886.16,,,Execute
0x7b460bd825029c9b1e107ad04ce45f3dc8f5a6ec67a5c19cfdd2f6fc0b69dda9,17422585,1686068843,2023-06-06 16:27:23,0xef2416284ccf14b78a29d04492ad111e35708f8e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.055,0,152.7021834,0.006648368523,18.45855254,1886.16,Error(0),execution reverted,Execute
0xa521a3527e70555166b4b5319d72ae01494267f31300961c9786d5da2443a10f,17422585,1686068843,2023-06-06 16:27:23,0x96349b3f811a5d503d8ff196b5855f173215bbaa,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.06436321628,0,178.6982483,0.004148230702,11.51716155,1886.16,,,Execute
0x0ba46751a946465e365bfd4609a42e8cf1280b3f177f688d715dd3e0763aa967,17422585,1686068843,2023-06-06 16:27:23,0xbeebcda5a3b321787caf342ffed6a458f29e6f15,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005642242449,15.66514075,1886.16,,,Execute
0xa56ffd1ee6e2d8b788d7a4b17a4a3780678bc4623139f1e2c0adce0f1e100099,17422585,1686068843,2023-06-06 16:27:23,0xb0aa2659dbebc1a98c8c58c8a0d91ba445b7b606,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.043,0,119.3853434,0.004481677744,12.44294503,1886.16,,,Execute
0x41a80d55bec2563997f872602ba942e972981fd2d3af89ebb6078ba382a6e73e,17422585,1686068843,2023-06-06 16:27:23,0x47c6f34b2fb3849ae7582240ce91b8f40e8b3a36,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.5,0,1388.201667,0.004619314023,12.82507886,1886.16,Error(0),execution reverted,Execute
0xe0b6748ebfe0efd3d1e2664ee417bdc16c5d2e78425d3e5255bbfc6b69175545,17422585,1686068843,2023-06-06 16:27:23,0xa09eaf0d110559ca0b58cc7300f470ac7d1c3442,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.06,0,166.5842001,0.004269292128,11.8532769,1886.16,,,Execute
0x79dc6232e01c004ab46a3bdf32ffe7bb5e3cf5fe0ef7f2df8037376277ca903c,17422585,1686068843,2023-06-06 16:27:23,0xf81dca25d76571677a4a4d0d60952e8d4ac572ab,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.55,0,1527.021834,0.004069906396,11.29970169,1886.16,,,Execute
0xd2d3a35f652a9ba7970875bb1f79b57cbf26b422411804ef7041e23dafcef7f2,17422585,1686068843,2023-06-06 16:27:23,0xf9118e72051c446eef443c07ab28cc01d06b0cd0,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,3.2,0,8884.49067,0.004002404495,11.11228919,1886.16,Error(0),execution reverted,Execute
0x9054b465ce2b0dc6f40cf49347dd1f6efcf94f637d13b20627ceded564c7392d,17422586,1686068855,2023-06-06 16:27:35,0x53efcdf0f389310f05b5d67da6f70044954c6a8f,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.2,0,555.2806669,0.004517308435,12.5418702,1886.16,,,Execute
0x34ca679ce91a58a354e0108d4e0876e72f5a58979c60fe6b265c08e6b4ea19e3,17422586,1686068855,2023-06-06 16:27:35,0x8a6539eef65774e276a22a8f863202e12d466eca,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.3,0,832.9210003,0.003882501441,10.77938995,1886.16,,,Execute
0xea835c213f5b2567a78a09961ed64f65639cb531e87c9fe22a7f105c67e2dd60,17422586,1686068855,2023-06-06 16:27:35,0x3d134e2e17ad6be5848fcc51b5305f85af43edd8,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005784594777,16.06036823,1886.16,,,Execute
0x7550aabd83239bfdd56577afbc5461c161a3266c27114251633a73241c74af9c,17422586,1686068855,2023-06-06 16:27:35,0x0386ae271c5f1d7603d66e3d1bcc84621abcf1b0,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005390461802,14.96609612,1886.16,,,Execute
0xf866d7da247cd11dc294adcd9bef19dbdbc4dcc984e8ae64af8f0edc931d2783,17422586,1686068855,2023-06-06 16:27:35,0x4d72d4269ab46962713ca19cab8161a87684a163,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.1,0,277.6403334,0.004503757762,12.50424807,1886.16,,,Execute
0x9d55cc9d76e4c04a61ecda29a73a5ae7d9cbbbe42f0638c90a36bcb8c7e063d5,17422586,1686068855,2023-06-06 16:27:35,0x193cd3a052d6adfe59094406b3dc8e200988534c,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.135,0,374.8144502,0.004271924446,11.86058528,1886.16,,,Execute
0xe74c98915b203629ed79ac9f11e234ede1e125b7003f504b9cc392b2bbb1c2e9,17422586,1686068855,2023-06-06 16:27:35,0x0f62d09cd84b4469f58e14c32180d1d7ffc5e87c,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.1,0,277.6403334,0.003778198611,10.48980322,1886.16,,,Execute
0xb63bd6f061e931a03f171d36848f9127d318f287ea5f14b62728ce500366fb68,17422586,1686068855,2023-06-06 16:27:35,0xf6dd1c8c8166c879d305ab42dda3459038033fac,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.007958012177,22.09465154,1886.16,,,Execute
0x8349485054db4111447cec526ef7b3f1dd4a0e478cad3e220de7f45abc627741,17422586,1686068855,2023-06-06 16:27:35,0x55e879cafb767c2bf8d5cac749a147f09e4ca113,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.4,0,1110.561334,0.005606327991,15.56542773,1886.16,,,Execute
0x31fb94429becbfc546542588346136a1a56cfed7d9be10d7ff09ba5b09947ee2,17422586,1686068855,2023-06-06 16:27:35,0x124712f235a716ed8318789b838736150d4704f1,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0,0,0,0.005219181806,14.49055377,1886.16,,,Execute
0x0ae45d08242e382e9197a36c73bb1865923030feff0374a6ee34dad1505b8232,17422586,1686068855,2023-06-06 16:27:35,0x2dbed4ca7fd6f79e0d2ce3eac127a2e07b751cfa,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.45,0,1249.381501,0.0052991615,14.71260966,1886.16,Error(0),execution reverted,Execute
0x10f6f62a6ccb4ed0d11b1feb6e1a8901b0a3e979541a584157be0e80288e536a,17422586,1686068855,2023-06-06 16:27:35,0xa02162997dd6a0957cc384175b45f4e802ddd533,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.22,0,610.8087336,0.005299553877,14.71369906,1886.16,Error(0),execution reverted,Execute
0x93ff7c15cec8a9eccc8e609426d8682811e0cd960dd4a65b784c2c164cda342f,17422586,1686068855,2023-06-06 16:27:35,0xe16644549c70837722dc6e70f86f0eb230501ca9,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0.04,0,111.0561334,0.004475593007,12.42605135,1886.16,,,Execute
